Time,BT,Acc1,Acc2,Acc3,Gyr1,Gyr2,Gyr3,Att1,Att2,Att3,Gra1,Gra2,Gra3,Mag1,Mag2,Mag3,Mag4,Alt1,Alt2,Hea1,Hea2,Hea3,Hea4,Hea5,Hea6
0.000,-66,-0.452301025390625,0.8865509033203125,-0.0501556396484375,-0.015033277682960033,0.056175921112298965,-0.0803571566939354,-1.1085049421321909,-1.4445421148516722,-0.7423523118533706,-0.44245055317878723,0.8950328826904297,-0.056159961968660355,-11.5408935546875,44.560089111328125,-12.316360473632812,high,-0.6315078735351562,100.43815612792969,244.9217529296875,255.65084838867188,12.694600105285645,-11.381872177124023,44.76009750366211,-12.552068710327148
0.003,-66,-0.452301025390625,0.8865509033203125,-0.0501556396484375,-0.015033277682960033,0.056175921112298965,-0.0803571566939354,-1.1085049421321909,-1.4445421148516722,-0.7423523118533706,-0.44245055317878723,0.8950328826904297,-0.056159961968660355,-11.5408935546875,44.560089111328125,-12.316360473632812,high,-0.6315078735351562,100.43815612792969,244.9217529296875,255.65084838867188,12.694600105285645,-11.381872177124023,44.76009750366211,-12.552068710327148
0.072,-66,-0.452301025390625,0.8865509033203125,-0.0501556396484375,-0.015033277682960033,0.056175921112298965,-0.0803571566939354,-1.1085049421321909,-1.4445421148516722,-0.7423523118533706,-0.44245055317878723,0.8950328826904297,-0.056159961968660355,-11.5408935546875,44.560089111328125,-12.316360473632812,high,-0.6315078735351562,100.43815612792969,244.9217529296875,255.65084838867188,12.694600105285645,-11.381872177124023,44.76009750366211,-12.552068710327148
0.130,-66,-0.452301025390625,0.8865509033203125,-0.0501556396484375,-0.015033277682960033,0.056175921112298965,-0.0803571566939354,-1.1085049421321909,-1.4445421148516722,-0.7423523118533706,-0.44245055317878723,0.8950328826904297,-0.056159961968660355,-11.5408935546875,44.560089111328125,-12.316360473632812,high,-0.6315078735351562,100.43815612792969,244.9217529296875,255.65084838867188,12.694600105285645,-11.381872177124023,44.76009750366211,-12.552068710327148
0.132,-66,-0.452301025390625,0.8865509033203125,-0.0501556396484375,-0.015033277682960033,0.056175921112298965,-0.0803571566939354,-1.1085049421321909,-1.4445421148516722,-0.7423523118533706,-0.44245055317878723,0.8950328826904297,-0.056159961968660355,-11.5408935546875,44.560089111328125,-12.316360473632812,high,-0.6315078735351562,100.43815612792969,244.9217529296875,255.65084838867188,12.694600105285645,-11.381872177124023,44.76009750366211,-12.552068710327148
0.136,-66,-0.452301025390625,0.8865509033203125,-0.0501556396484375,-0.015033277682960033,0.056175921112298965,-0.0803571566939354,-1.1085049421321909,-1.4445421148516722,-0.7423523118533706,-0.44245055317878723,0.8950328826904297,-0.056159961968660355,-11.5408935546875,44.560089111328125,-12.316360473632812,high,-0.6315078735351562,100.43815612792969,244.9217529296875,255.65084838867188,12.694600105285645,-11.381872177124023,44.76009750366211,-12.552068710327148
0.137,-66,-0.452301025390625,0.8865509033203125,-0.0501556396484375,-0.015033277682960033,0.056175921112298965,-0.0803571566939354,-1.1085049421321909,-1.4445421148516722,-0.7423523118533706,-0.44245055317878723,0.8950328826904297,-0.056159961968660355,-11.5408935546875,44.560089111328125,-12.316360473632812,high,-0.6315078735351562,100.43815612792969,244.9217529296875,255.65084838867188,12.694600105285645,-11.381872177124023,44.76009750366211,-12.552068710327148
0.138,-66,-0.452301025390625,0.8865509033203125,-0.0501556396484375,-0.015033277682960033,0.056175921112298965,-0.0803571566939354,-1.1085049421321909,-1.4445421148516722,-0.7423523118533706,-0.44245055317878723,0.8950328826904297,-0.056159961968660355,-11.5408935546875,44.560089111328125,-12.316360473632812,high,-0.6315078735351562,100.43815612792969,244.9217529296875,255.65084838867188,12.694600105285645,-11.381872177124023,44.76009750366211,-12.552068710327148
0.158,-63,-0.452301025390625,0.8865509033203125,-0.0501556396484375,-0.015033277682960033,0.056175921112298965,-0.0803571566939354,-1.1085049421321909,-1.4445421148516722,-0.7423523118533706,-0.44245055317878723,0.8950328826904297,-0.056159961968660355,-11.5408935546875,44.560089111328125,-12.316360473632812,high,-0.6315078735351562,100.43815612792969,244.9217529296875,255.65084838867188,12.694600105285645,-11.381872177124023,44.76009750366211,-12.552068710327148
0.217,-64,-0.452301025390625,0.8865509033203125,-0.0501556396484375,-0.015033277682960033,0.056175921112298965,-0.0803571566939354,-1.1085049421321909,-1.4445421148516722,-0.7423523118533706,-0.44245055317878723,0.8950328826904297,-0.056159961968660355,-11.5408935546875,44.560089111328125,-12.316360473632812,high,-0.6315078735351562,100.43815612792969,244.9217529296875,255.65084838867188,12.694600105285645,-11.381872177124023,44.76009750366211,-12.552068710327148
