Time,BT,Acc1,Acc2,Acc3,Gyr1,Gyr2,Gyr3,Att1,Att2,Att3,Gra1,Gra2,Gra3,Mag1,Mag2,Mag3,Mag4,Alt1,Alt2,Hea1,Hea2,Hea3,Hea4,Hea5,Hea6
0.000,-58,0.10211181640625,-0.9265289306640625,-0.355072021484375,0.03804245591163635,0.033551037311553955,0.025478461757302284,1.179321970423322,0.24784309153698514,1.237993993635978,0.09359976649284363,-0.9243475198745728,-0.36989280581474304,6.606986999511719,-51.97028350830078,2.172212600708008,high,-0.1743927001953125,99.84387969970703,265.12921142578125,275.61297607421875,12.064760208129883,24.300254821777344,-44.42936706542969,-18.998170852661133
0.002,-58,0.10211181640625,-0.9265289306640625,-0.355072021484375,0.03804245591163635,0.033551037311553955,0.025478461757302284,1.179321970423322,0.24784309153698514,1.237993993635978,0.09359976649284363,-0.9243475198745728,-0.36989280581474304,6.606986999511719,-51.97028350830078,2.172212600708008,high,-0.1743927001953125,99.84387969970703,265.12921142578125,275.61297607421875,12.064760208129883,24.300254821777344,-44.42936706542969,-18.998170852661133
0.005,-58,0.10211181640625,-0.9265289306640625,-0.355072021484375,0.03804245591163635,0.033551037311553955,0.025478461757302284,1.179321970423322,0.24784309153698514,1.237993993635978,0.09359976649284363,-0.9243475198745728,-0.36989280581474304,6.606986999511719,-51.97028350830078,2.172212600708008,high,-0.1743927001953125,99.84387969970703,265.12921142578125,275.61297607421875,12.064760208129883,24.300254821777344,-44.42936706542969,-18.998170852661133
0.006,-58,0.10211181640625,-0.9265289306640625,-0.355072021484375,0.03804245591163635,0.033551037311553955,0.025478461757302284,1.179321970423322,0.24784309153698514,1.237993993635978,0.09359976649284363,-0.9243475198745728,-0.36989280581474304,6.606986999511719,-51.97028350830078,2.172212600708008,high,-0.1743927001953125,99.84387969970703,265.12921142578125,275.61297607421875,12.064760208129883,24.300254821777344,-44.42936706542969,-18.998170852661133
0.007,-58,0.10211181640625,-0.9265289306640625,-0.355072021484375,0.03804245591163635,0.033551037311553955,0.025478461757302284,1.179321970423322,0.24784309153698514,1.237993993635978,0.09359976649284363,-0.9243475198745728,-0.36989280581474304,6.606986999511719,-51.97028350830078,2.172212600708008,high,-0.1743927001953125,99.84387969970703,265.12921142578125,275.61297607421875,12.064760208129883,24.300254821777344,-44.42936706542969,-18.998170852661133
0.034,-58,0.10211181640625,-0.9265289306640625,-0.355072021484375,0.03804245591163635,0.033551037311553955,0.025478461757302284,1.179321970423322,0.24784309153698514,1.237993993635978,0.09359976649284363,-0.9243475198745728,-0.36989280581474304,6.606986999511719,-51.97028350830078,2.172212600708008,high,-0.1743927001953125,99.84387969970703,265.12921142578125,275.61297607421875,12.064760208129883,24.300254821777344,-44.42936706542969,-18.998170852661133
0.037,-58,0.10211181640625,-0.9265289306640625,-0.355072021484375,0.03804245591163635,0.033551037311553955,0.025478461757302284,1.179321970423322,0.24784309153698514,1.237993993635978,0.09359976649284363,-0.9243475198745728,-0.36989280581474304,6.606986999511719,-51.97028350830078,2.172212600708008,high,-0.1743927001953125,99.84387969970703,265.12921142578125,275.61297607421875,12.064760208129883,24.300254821777344,-44.42936706542969,-18.998170852661133
0.063,-58,0.10211181640625,-0.9265289306640625,-0.355072021484375,0.03804245591163635,0.033551037311553955,0.025478461757302284,1.179321970423322,0.24784309153698514,1.237993993635978,0.09359976649284363,-0.9243475198745728,-0.36989280581474304,6.606986999511719,-51.97028350830078,2.172212600708008,high,-0.1743927001953125,99.84387969970703,265.12921142578125,275.61297607421875,12.064760208129883,24.300254821777344,-44.42936706542969,-18.998170852661133
0.067,-58,0.10211181640625,-0.9265289306640625,-0.355072021484375,0.03804245591163635,0.033551037311553955,0.025478461757302284,1.179321970423322,0.24784309153698514,1.237993993635978,0.09359976649284363,-0.9243475198745728,-0.36989280581474304,6.606986999511719,-51.97028350830078,2.172212600708008,high,-0.1743927001953125,99.84387969970703,265.12921142578125,275.61297607421875,12.064760208129883,24.300254821777344,-44.42936706542969,-18.998170852661133
0.130,-55,0.10211181640625,-0.9265289306640625,-0.355072021484375,0.03804245591163635,0.033551037311553955,0.025478461757302284,1.179321970423322,0.24784309153698514,1.237993993635978,0.09359976649284363,-0.9243475198745728,-0.36989280581474304,6.606986999511719,-51.97028350830078,2.172212600708008,high,-0.1743927001953125,99.84387969970703,265.12921142578125,275.61297607421875,12.064760208129883,24.300254821777344,-44.42936706542969,-18.998170852661133
