Time,BT,Acc1,Acc2,Acc3,Gyr1,Gyr2,Gyr3,Att1,Att2,Att3,Gra1,Gra2,Gra3,Mag1,Mag2,Mag3,Mag4,Alt1,Alt2,Hea1,Hea2,Hea3,Hea4,Hea5,Hea6
0.000,-58,0.03985595703125,-0.78851318359375,-0.6139373779296875,-0.0028764803428202868,-0.010723484680056572,-0.023958595469594002,0.9161098060370183,0.021731021535689534,0.9230765446137245,0.013231208547949791,-0.7932388186454773,-0.6087668538093567,13.359186172485352,-46.77827453613281,-14.80615520477295,high,-0.08984375,99.74295043945312,,,,,,
0.002,-58,0.03985595703125,-0.78851318359375,-0.6139373779296875,-0.0028764803428202868,-0.010723484680056572,-0.023958595469594002,0.9161098060370183,0.021731021535689534,0.9230765446137245,0.013231208547949791,-0.7932388186454773,-0.6087668538093567,13.359186172485352,-46.77827453613281,-14.80615520477295,high,-0.08984375,99.74295043945312,,,,,,
0.006,-58,0.03985595703125,-0.78851318359375,-0.6139373779296875,-0.0028764803428202868,-0.010723484680056572,-0.023958595469594002,0.9161098060370183,0.021731021535689534,0.9230765446137245,0.013231208547949791,-0.7932388186454773,-0.6087668538093567,13.359186172485352,-46.77827453613281,-14.80615520477295,high,-0.08984375,99.74295043945312,,,,,,
0.007,-58,0.03985595703125,-0.78851318359375,-0.6139373779296875,-0.0028764803428202868,-0.010723484680056572,-0.023958595469594002,0.9161098060370183,0.021731021535689534,0.9230765446137245,0.013231208547949791,-0.7932388186454773,-0.6087668538093567,13.359186172485352,-46.77827453613281,-14.80615520477295,high,-0.08984375,99.74295043945312,,,,,,
0.008,-58,0.03985595703125,-0.78851318359375,-0.6139373779296875,-0.0028764803428202868,-0.010723484680056572,-0.023958595469594002,0.9161098060370183,0.021731021535689534,0.9230765446137245,0.013231208547949791,-0.7932388186454773,-0.6087668538093567,13.359186172485352,-46.77827453613281,-14.80615520477295,high,-0.08984375,99.74295043945312,,,,,,
0.037,-58,0.03985595703125,-0.78851318359375,-0.6139373779296875,-0.0028764803428202868,-0.010723484680056572,-0.023958595469594002,0.9161098060370183,0.021731021535689534,0.9230765446137245,0.013231208547949791,-0.7932388186454773,-0.6087668538093567,13.359186172485352,-46.77827453613281,-14.80615520477295,high,-0.08984375,99.74295043945312,,,,,,
0.055,-58,0.03985595703125,-0.78851318359375,-0.6139373779296875,-0.0028764803428202868,-0.010723484680056572,-0.023958595469594002,0.9161098060370183,0.021731021535689534,0.9230765446137245,0.013231208547949791,-0.7932388186454773,-0.6087668538093567,13.359186172485352,-46.77827453613281,-14.80615520477295,high,-0.08984375,99.74295043945312,,,,,,
0.077,-55,0.03985595703125,-0.78851318359375,-0.6139373779296875,-0.0028764803428202868,-0.010723484680056572,-0.023958595469594002,0.9161098060370183,0.021731021535689534,0.9230765446137245,0.013231208547949791,-0.7932388186454773,-0.6087668538093567,13.359186172485352,-46.77827453613281,-14.80615520477295,high,-0.08984375,99.74295043945312,,,,,,
0.080,-55,0.03985595703125,-0.78851318359375,-0.6139373779296875,-0.0028764803428202868,-0.010723484680056572,-0.023958595469594002,0.9161098060370183,0.021731021535689534,0.9230765446137245,0.013231208547949791,-0.7932388186454773,-0.6087668538093567,13.359186172485352,-46.77827453613281,-14.80615520477295,high,-0.08984375,99.74295043945312,,,,,,
0.111,-56,0.03985595703125,-0.78851318359375,-0.6139373779296875,-0.0028764803428202868,-0.010723484680056572,-0.023958595469594002,0.9161098060370183,0.021731021535689534,0.9230765446137245,0.013231208547949791,-0.7932388186454773,-0.6087668538093567,13.359186172485352,-46.77827453613281,-14.80615520477295,high,-0.08984375,99.74295043945312,,,,,,
