Time,BT,Acc1,Acc2,Acc3,Gyr1,Gyr2,Gyr3,Att1,Att2,Att3,Gra1,Gra2,Gra3,Mag1,Mag2,Mag3,Mag4,Alt1,Alt2,Hea1,Hea2,Hea3,Hea4,Hea5,Hea6
0.000,-60,-0.0158843994140625,-0.5173187255859375,-0.8414306640625,-0.10923780500888824,0.18578797578811646,0.011746671050786972,0.535334464731003,-0.024334858152841927,-2.8824256756130047,-0.02092829905450344,-0.5101287364959717,-0.8598434329032898,-24.615516662597656,-13.528610229492188,-33.9371337890625,high,0.021139144897460938,101.01536560058594,91.06649780273438,79.32078552246094,15.209709167480469,-19.626686096191406,-16.816574096679688,-35.261016845703125
0.002,-60,-0.0158843994140625,-0.5173187255859375,-0.8414306640625,-0.10923780500888824,0.18578797578811646,0.011746671050786972,0.535334464731003,-0.024334858152841927,-2.8824256756130047,-0.02092829905450344,-0.5101287364959717,-0.8598434329032898,-24.615516662597656,-13.528610229492188,-33.9371337890625,high,0.021139144897460938,101.01536560058594,91.06649780273438,79.32078552246094,15.209709167480469,-19.626686096191406,-16.816574096679688,-35.261016845703125
0.011,-60,-0.0158843994140625,-0.5173187255859375,-0.8414306640625,-0.10923780500888824,0.18578797578811646,0.011746671050786972,0.535334464731003,-0.024334858152841927,-2.8824256756130047,-0.02092829905450344,-0.5101287364959717,-0.8598434329032898,-24.615516662597656,-13.528610229492188,-33.9371337890625,high,0.021139144897460938,101.01536560058594,91.06649780273438,79.32078552246094,15.209709167480469,-19.626686096191406,-16.816574096679688,-35.261016845703125
0.026,-60,-0.0158843994140625,-0.5173187255859375,-0.8414306640625,-0.10923780500888824,0.18578797578811646,0.011746671050786972,0.535334464731003,-0.024334858152841927,-2.8824256756130047,-0.02092829905450344,-0.5101287364959717,-0.8598434329032898,-24.615516662597656,-13.528610229492188,-33.9371337890625,high,0.021139144897460938,101.01536560058594,91.06649780273438,79.32078552246094,15.209709167480469,-19.626686096191406,-16.816574096679688,-35.261016845703125
0.030,-58,-0.0158843994140625,-0.5173187255859375,-0.8414306640625,-0.10923780500888824,0.18578797578811646,0.011746671050786972,0.535334464731003,-0.024334858152841927,-2.8824256756130047,-0.02092829905450344,-0.5101287364959717,-0.8598434329032898,-24.615516662597656,-13.528610229492188,-33.9371337890625,high,0.021139144897460938,101.01536560058594,91.06649780273438,79.32078552246094,15.209709167480469,-19.626686096191406,-16.816574096679688,-35.261016845703125
0.032,-58,-0.0158843994140625,-0.5173187255859375,-0.8414306640625,-0.10923780500888824,0.18578797578811646,0.011746671050786972,0.535334464731003,-0.024334858152841927,-2.8824256756130047,-0.02092829905450344,-0.5101287364959717,-0.8598434329032898,-24.615516662597656,-13.528610229492188,-33.9371337890625,high,0.021139144897460938,101.01536560058594,91.06649780273438,79.32078552246094,15.209709167480469,-19.626686096191406,-16.816574096679688,-35.261016845703125
0.035,-58,-0.0158843994140625,-0.5173187255859375,-0.8414306640625,-0.10923780500888824,0.18578797578811646,0.011746671050786972,0.535334464731003,-0.024334858152841927,-2.8824256756130047,-0.02092829905450344,-0.5101287364959717,-0.8598434329032898,-24.615516662597656,-13.528610229492188,-33.9371337890625,high,0.021139144897460938,101.01536560058594,91.06649780273438,79.32078552246094,15.209709167480469,-19.626686096191406,-16.816574096679688,-35.261016845703125
0.036,-58,-0.0158843994140625,-0.5173187255859375,-0.8414306640625,-0.10923780500888824,0.18578797578811646,0.011746671050786972,0.535334464731003,-0.024334858152841927,-2.8824256756130047,-0.02092829905450344,-0.5101287364959717,-0.8598434329032898,-24.615516662597656,-13.528610229492188,-33.9371337890625,high,0.021139144897460938,101.01536560058594,91.06649780273438,79.32078552246094,15.209709167480469,-19.626686096191406,-16.816574096679688,-35.261016845703125
0.036,-58,-0.0158843994140625,-0.5173187255859375,-0.8414306640625,-0.10923780500888824,0.18578797578811646,0.011746671050786972,0.535334464731003,-0.024334858152841927,-2.8824256756130047,-0.02092829905450344,-0.5101287364959717,-0.8598434329032898,-24.615516662597656,-13.528610229492188,-33.9371337890625,high,0.021139144897460938,101.01536560058594,91.06649780273438,79.32078552246094,15.209709167480469,-19.626686096191406,-16.816574096679688,-35.261016845703125
0.066,-61,-0.0158843994140625,-0.5173187255859375,-0.8414306640625,-0.10923780500888824,0.18578797578811646,0.011746671050786972,0.535334464731003,-0.024334858152841927,-2.8824256756130047,-0.02092829905450344,-0.5101287364959717,-0.8598434329032898,-24.615516662597656,-13.528610229492188,-33.9371337890625,high,0.021139144897460938,101.01536560058594,91.06649780273438,79.32078552246094,15.209709167480469,-19.626686096191406,-16.816574096679688,-35.261016845703125
0.069,-61,-0.0158843994140625,-0.5173187255859375,-0.8414306640625,-0.10923780500888824,0.18578797578811646,0.011746671050786972,0.535334464731003,-0.024334858152841927,-2.8824256756130047,-0.02092829905450344,-0.5101287364959717,-0.8598434329032898,-24.615516662597656,-13.528610229492188,-33.9371337890625,high,0.021139144897460938,101.01536560058594,91.06649780273438,79.32078552246094,15.209709167480469,-19.626686096191406,-16.816574096679688,-35.261016845703125
0.123,-60,-0.0158843994140625,-0.5173187255859375,-0.8414306640625,-0.10923780500888824,0.18578797578811646,0.011746671050786972,0.535334464731003,-0.024334858152841927,-2.8824256756130047,-0.02092829905450344,-0.5101287364959717,-0.8598434329032898,-24.615516662597656,-13.528610229492188,-33.9371337890625,high,0.021139144897460938,101.01536560058594,91.06649780273438,79.32078552246094,15.209709167480469,-19.626686096191406,-16.816574096679688,-35.261016845703125
0.125,-60,-0.0158843994140625,-0.5173187255859375,-0.8414306640625,-0.10923780500888824,0.18578797578811646,0.011746671050786972,0.535334464731003,-0.024334858152841927,-2.8824256756130047,-0.02092829905450344,-0.5101287364959717,-0.8598434329032898,-24.615516662597656,-13.528610229492188,-33.9371337890625,high,0.021139144897460938,101.01536560058594,91.06649780273438,79.32078552246094,15.209709167480469,-19.626686096191406,-16.816574096679688,-35.261016845703125
0.159,-59,-0.0158843994140625,-0.5173187255859375,-0.8414306640625,-0.10923780500888824,0.18578797578811646,0.011746671050786972,0.535334464731003,-0.024334858152841927,-2.8824256756130047,-0.02092829905450344,-0.5101287364959717,-0.8598434329032898,-24.615516662597656,-13.528610229492188,-33.9371337890625,high,0.021139144897460938,101.01536560058594,91.06649780273438,79.32078552246094,15.209709167480469,-19.626686096191406,-16.816574096679688,-35.261016845703125
0.162,-59,-0.0158843994140625,-0.5173187255859375,-0.8414306640625,-0.10923780500888824,0.18578797578811646,0.011746671050786972,0.535334464731003,-0.024334858152841927,-2.8824256756130047,-0.02092829905450344,-0.5101287364959717,-0.8598434329032898,-24.615516662597656,-13.528610229492188,-33.9371337890625,high,0.021139144897460938,101.01536560058594,91.06649780273438,79.32078552246094,15.209709167480469,-19.626686096191406,-16.816574096679688,-35.261016845703125
0.194,-60,-0.0158843994140625,-0.5173187255859375,-0.8414306640625,-0.10923780500888824,0.18578797578811646,0.011746671050786972,0.535334464731003,-0.024334858152841927,-2.8824256756130047,-0.02092829905450344,-0.5101287364959717,-0.8598434329032898,-24.615516662597656,-13.528610229492188,-33.9371337890625,high,0.021139144897460938,101.01536560058594,91.06649780273438,79.32078552246094,15.209709167480469,-19.626686096191406,-16.816574096679688,-35.261016845703125
0.196,-60,-0.0158843994140625,-0.5173187255859375,-0.8414306640625,-0.10923780500888824,0.18578797578811646,0.011746671050786972,0.535334464731003,-0.024334858152841927,-2.8824256756130047,-0.02092829905450344,-0.5101287364959717,-0.8598434329032898,-24.615516662597656,-13.528610229492188,-33.9371337890625,high,0.021139144897460938,101.01536560058594,91.06649780273438,79.32078552246094,15.209709167480469,-19.626686096191406,-16.816574096679688,-35.261016845703125
0.225,-60,-0.0158843994140625,-0.5173187255859375,-0.8414306640625,-0.10923780500888824,0.18578797578811646,0.011746671050786972,0.535334464731003,-0.024334858152841927,-2.8824256756130047,-0.02092829905450344,-0.5101287364959717,-0.8598434329032898,-24.615516662597656,-13.528610229492188,-33.9371337890625,high,0.021139144897460938,101.01536560058594,91.06649780273438,79.32078552246094,15.209709167480469,-19.626686096191406,-16.816574096679688,-35.261016845703125
0.228,-60,-0.0158843994140625,-0.5173187255859375,-0.8414306640625,-0.10923780500888824,0.18578797578811646,0.011746671050786972,0.535334464731003,-0.024334858152841927,-2.8824256756130047,-0.02092829905450344,-0.5101287364959717,-0.8598434329032898,-24.615516662597656,-13.528610229492188,-33.9371337890625,high,0.021139144897460938,101.01536560058594,91.06649780273438,79.32078552246094,15.209709167480469,-19.626686096191406,-16.816574096679688,-35.261016845703125
0.262,-60,-0.0257568359375,-0.5056304931640625,-0.84832763671875,-0.10923780500888824,0.18578797578811646,0.011746671050786972,0.535334464731003,-0.024334858152841927,-2.8824256756130047,-0.02092829905450344,-0.5101287364959717,-0.8598434329032898,-24.615516662597656,-13.528610229492188,-33.9371337890625,high,0.021139144897460938,101.01536560058594,91.06649780273438,79.32078552246094,15.209709167480469,-19.626686096191406,-16.816574096679688,-35.261016845703125
0.277,-60,-0.0257568359375,-0.5056304931640625,-0.84832763671875,-0.08176117390394211,0.02684732712805271,0.0035832831636071205,0.535334464731003,-0.024334858152841927,-2.8824256756130047,-0.02092829905450344,-0.5101287364959717,-0.8598434329032898,-24.615516662597656,-13.528610229492188,-33.9371337890625,high,0.021139144897460938,101.01536560058594,91.06649780273438,79.32078552246094,15.209709167480469,-19.626686096191406,-16.816574096679688,-35.261016845703125
