Time,BT,Acc1,Acc2,Acc3,Gyr1,Gyr2,Gyr3,Att1,Att2,Att3,Gra1,Gra2,Gra3,Mag1,Mag2,Mag3,Mag4,Alt1,Alt2,Hea1,Hea2,Hea3,Hea4,Hea5,Hea6
0.000,-71,-0.02532958984375,-0.58831787109375,-0.797821044921875,-0.06442692875862122,-0.03766055777668953,-0.07575148344039917,0.5971299551042306,-0.023977116084150246,1.0733955439974137,-0.019826043397188187,-0.5622714161872864,-0.8267150521278381,10.324021339416504,-37.044525146484375,-31.98638343811035,high,-0.2615966796875,99.76746368408203,192.909912109375,207.37994384765625,17.605886459350586,7.283072471618652,-37.80392837524414,-34.84101867675781
0.003,-71,-0.02532958984375,-0.58831787109375,-0.797821044921875,-0.06442692875862122,-0.03766055777668953,-0.07575148344039917,0.5971299551042306,-0.023977116084150246,1.0733955439974137,-0.019826043397188187,-0.5622714161872864,-0.8267150521278381,10.324021339416504,-37.044525146484375,-31.98638343811035,high,-0.2615966796875,99.76746368408203,192.909912109375,207.37994384765625,17.605886459350586,7.283072471618652,-37.80392837524414,-34.84101867675781
0.007,-71,-0.02532958984375,-0.58831787109375,-0.797821044921875,-0.06442692875862122,-0.03766055777668953,-0.07575148344039917,0.5971299551042306,-0.023977116084150246,1.0733955439974137,-0.019826043397188187,-0.5622714161872864,-0.8267150521278381,10.324021339416504,-37.044525146484375,-31.98638343811035,high,-0.2615966796875,99.76746368408203,192.909912109375,207.37994384765625,17.605886459350586,7.283072471618652,-37.80392837524414,-34.84101867675781
0.009,-71,-0.02532958984375,-0.58831787109375,-0.797821044921875,-0.06442692875862122,-0.03766055777668953,-0.07575148344039917,0.5971299551042306,-0.023977116084150246,1.0733955439974137,-0.019826043397188187,-0.5622714161872864,-0.8267150521278381,10.324021339416504,-37.044525146484375,-31.98638343811035,high,-0.2615966796875,99.76746368408203,192.909912109375,207.37994384765625,17.605886459350586,7.283072471618652,-37.80392837524414,-34.84101867675781
0.010,-71,-0.02532958984375,-0.58831787109375,-0.797821044921875,-0.06442692875862122,-0.03766055777668953,-0.07575148344039917,0.5971299551042306,-0.023977116084150246,1.0733955439974137,-0.019826043397188187,-0.5622714161872864,-0.8267150521278381,10.324021339416504,-37.044525146484375,-31.98638343811035,high,-0.2615966796875,99.76746368408203,192.909912109375,207.37994384765625,17.605886459350586,7.283072471618652,-37.80392837524414,-34.84101867675781
0.023,-71,-0.02532958984375,-0.58831787109375,-0.797821044921875,-0.06442692875862122,-0.03766055777668953,-0.07575148344039917,0.5971299551042306,-0.023977116084150246,1.0733955439974137,-0.019826043397188187,-0.5622714161872864,-0.8267150521278381,10.324021339416504,-37.044525146484375,-31.98638343811035,high,-0.2615966796875,99.76746368408203,192.909912109375,207.37994384765625,17.605886459350586,7.283072471618652,-37.80392837524414,-34.84101867675781
0.027,-71,-0.02532958984375,-0.58831787109375,-0.797821044921875,-0.06442692875862122,-0.03766055777668953,-0.07575148344039917,0.5971299551042306,-0.023977116084150246,1.0733955439974137,-0.019826043397188187,-0.5622714161872864,-0.8267150521278381,10.324021339416504,-37.044525146484375,-31.98638343811035,high,-0.2615966796875,99.76746368408203,192.909912109375,207.37994384765625,17.605886459350586,7.283072471618652,-37.80392837524414,-34.84101867675781
0.059,-68,-0.02532958984375,-0.58831787109375,-0.797821044921875,-0.06442692875862122,-0.03766055777668953,-0.07575148344039917,0.5971299551042306,-0.023977116084150246,1.0733955439974137,-0.019826043397188187,-0.5622714161872864,-0.8267150521278381,10.324021339416504,-37.044525146484375,-31.98638343811035,high,-0.2615966796875,99.76746368408203,192.909912109375,207.37994384765625,17.605886459350586,7.283072471618652,-37.80392837524414,-34.84101867675781
0.062,-68,-0.02532958984375,-0.58831787109375,-0.797821044921875,-0.06442692875862122,-0.03766055777668953,-0.07575148344039917,0.5971299551042306,-0.023977116084150246,1.0733955439974137,-0.019826043397188187,-0.5622714161872864,-0.8267150521278381,10.324021339416504,-37.044525146484375,-31.98638343811035,high,-0.2615966796875,99.76746368408203,192.909912109375,207.37994384765625,17.605886459350586,7.283072471618652,-37.80392837524414,-34.84101867675781
0.094,-71,-0.02532958984375,-0.58831787109375,-0.797821044921875,-0.06442692875862122,-0.03766055777668953,-0.07575148344039917,0.5971299551042306,-0.023977116084150246,1.0733955439974137,-0.019826043397188187,-0.5622714161872864,-0.8267150521278381,10.324021339416504,-37.044525146484375,-31.98638343811035,high,-0.2615966796875,99.76746368408203,192.909912109375,207.37994384765625,17.605886459350586,7.283072471618652,-37.80392837524414,-34.84101867675781
