Time,BT,Acc1,Acc2,Acc3,Gyr1,Gyr2,Gyr3,Att1,Att2,Att3,Gra1,Gra2,Gra3,Mag1,Mag2,Mag3,Mag4,Alt1,Alt2,Hea1,Hea2,Hea3,Hea4,Hea5,Hea6
0.000,-48,-0.070953369140625,-0.1555328369140625,-0.97607421875,0.023667512461543083,0.00435986090451479,0.004720719531178474,0.14470479338346418,-0.06097641911487417,-1.3936033804308572,-0.06030173972249031,-0.14420031011104584,-0.9877094626426697,-0.24273681640625,9.35394287109375,-45.951393127441406,high,-0.21138763427734375,100.42207336425781,331.12542724609375,341.8545227050781,12.624119758605957,-25.642671585083008,7.712837219238281,-40.16981887817383
0.003,-48,-0.070953369140625,-0.1555328369140625,-0.97607421875,0.023667512461543083,0.00435986090451479,0.004720719531178474,0.14470479338346418,-0.06097641911487417,-1.3936033804308572,-0.06030173972249031,-0.14420031011104584,-0.9877094626426697,-0.24273681640625,9.35394287109375,-45.951393127441406,high,-0.21138763427734375,100.42207336425781,331.12542724609375,341.8545227050781,12.624119758605957,-25.642671585083008,7.712837219238281,-40.16981887817383
0.066,-47,-0.070953369140625,-0.1555328369140625,-0.97607421875,0.023667512461543083,0.00435986090451479,0.004720719531178474,0.14470479338346418,-0.06097641911487417,-1.3936033804308572,-0.06030173972249031,-0.14420031011104584,-0.9877094626426697,-0.24273681640625,9.35394287109375,-45.951393127441406,high,-0.21138763427734375,100.42207336425781,331.12542724609375,341.8545227050781,12.624119758605957,-25.642671585083008,7.712837219238281,-40.16981887817383
0.070,-47,-0.070953369140625,-0.1555328369140625,-0.97607421875,0.023667512461543083,0.00435986090451479,0.004720719531178474,0.14470479338346418,-0.06097641911487417,-1.3936033804308572,-0.06030173972249031,-0.14420031011104584,-0.9877094626426697,-0.24273681640625,9.35394287109375,-45.951393127441406,high,-0.21138763427734375,100.42207336425781,331.12542724609375,341.8545227050781,12.624119758605957,-25.642671585083008,7.712837219238281,-40.16981887817383
0.096,-46,-0.070953369140625,-0.1555328369140625,-0.97607421875,0.023667512461543083,0.00435986090451479,0.004720719531178474,0.14470479338346418,-0.06097641911487417,-1.3936033804308572,-0.06030173972249031,-0.14420031011104584,-0.9877094626426697,-0.24273681640625,9.35394287109375,-45.951393127441406,high,-0.21138763427734375,100.42207336425781,331.12542724609375,341.8545227050781,12.624119758605957,-25.642671585083008,7.712837219238281,-40.16981887817383
0.100,-47,-0.070953369140625,-0.1555328369140625,-0.97607421875,0.023667512461543083,0.00435986090451479,0.004720719531178474,0.14470479338346418,-0.06097641911487417,-1.3936033804308572,-0.06030173972249031,-0.14420031011104584,-0.9877094626426697,-0.24273681640625,9.35394287109375,-45.951393127441406,high,-0.21138763427734375,100.42207336425781,331.12542724609375,341.8545227050781,12.624119758605957,-25.642671585083008,7.712837219238281,-40.16981887817383
0.104,-47,-0.070953369140625,-0.1555328369140625,-0.97607421875,0.023667512461543083,0.00435986090451479,0.004720719531178474,0.14470479338346418,-0.06097641911487417,-1.3936033804308572,-0.06030173972249031,-0.14420031011104584,-0.9877094626426697,-0.24273681640625,9.35394287109375,-45.951393127441406,high,-0.21138763427734375,100.42207336425781,331.12542724609375,341.8545227050781,12.624119758605957,-25.642671585083008,7.712837219238281,-40.16981887817383
0.106,-47,-0.070953369140625,-0.1555328369140625,-0.97607421875,0.023667512461543083,0.00435986090451479,0.004720719531178474,0.14470479338346418,-0.06097641911487417,-1.3936033804308572,-0.06030173972249031,-0.14420031011104584,-0.9877094626426697,-0.24273681640625,9.35394287109375,-45.951393127441406,high,-0.21138763427734375,100.42207336425781,331.12542724609375,341.8545227050781,12.624119758605957,-25.642671585083008,7.712837219238281,-40.16981887817383
0.108,-47,-0.070953369140625,-0.1555328369140625,-0.97607421875,0.023667512461543083,0.00435986090451479,0.004720719531178474,0.14470479338346418,-0.06097641911487417,-1.3936033804308572,-0.06030173972249031,-0.14420031011104584,-0.9877094626426697,-0.24273681640625,9.35394287109375,-45.951393127441406,high,-0.21138763427734375,100.42207336425781,331.12542724609375,341.8545227050781,12.624119758605957,-25.642671585083008,7.712837219238281,-40.16981887817383
0.109,-47,-0.070953369140625,-0.1555328369140625,-0.97607421875,0.023667512461543083,0.00435986090451479,0.004720719531178474,0.14470479338346418,-0.06097641911487417,-1.3936033804308572,-0.06030173972249031,-0.14420031011104584,-0.9877094626426697,-0.24273681640625,9.35394287109375,-45.951393127441406,high,-0.21138763427734375,100.42207336425781,331.12542724609375,341.8545227050781,12.624119758605957,-25.642671585083008,7.712837219238281,-40.16981887817383
