Time,BT,Acc1,Acc2,Acc3,Gyr1,Gyr2,Gyr3,Att1,Att2,Att3,Gra1,Gra2,Gra3,Mag1,Mag2,Mag3,Mag4,Alt1,Alt2,Hea1,Hea2,Hea3,Hea4,Hea5,Hea6
0.000,-53,0.005096435546875,-0.5687713623046875,-0.809661865234375,-0.2165088653564453,-0.4513477385044098,0.09628818929195404,0.6160969752846889,-0.006673710314600531,-2.0839594850632683,-0.005446641705930233,-0.5778541564941406,-0.8161218762397766,-9.720947265625,-15.066474914550781,-46.822784423828125,high,0.0,100.86012268066406,66.06297302246094,78.43917846679688,11.804966926574707,-18.387413024902344,-16.383399963378906,-43.707427978515625
0.002,-53,0.005096435546875,-0.5687713623046875,-0.809661865234375,-0.2165088653564453,-0.4513477385044098,0.09628818929195404,0.6160969752846889,-0.006673710314600531,-2.0839594850632683,-0.005446641705930233,-0.5778541564941406,-0.8161218762397766,-9.720947265625,-15.066474914550781,-46.822784423828125,high,0.0,100.86012268066406,66.06297302246094,78.43917846679688,11.804966926574707,-18.387413024902344,-16.383399963378906,-43.707427978515625
0.010,-53,0.005096435546875,-0.5687713623046875,-0.809661865234375,-0.2165088653564453,-0.4513477385044098,0.09628818929195404,0.6160969752846889,-0.006673710314600531,-2.0839594850632683,-0.005446641705930233,-0.5778541564941406,-0.8161218762397766,-9.720947265625,-15.066474914550781,-46.822784423828125,high,0.0,100.86012268066406,66.06297302246094,78.43917846679688,11.804966926574707,-18.387413024902344,-16.383399963378906,-43.707427978515625
0.024,-53,0.005096435546875,-0.5687713623046875,-0.809661865234375,-0.2165088653564453,-0.4513477385044098,0.09628818929195404,0.6160969752846889,-0.006673710314600531,-2.0839594850632683,-0.005446641705930233,-0.5778541564941406,-0.8161218762397766,-9.720947265625,-15.066474914550781,-46.822784423828125,high,0.0,100.86012268066406,66.06297302246094,78.43917846679688,11.804966926574707,-18.387413024902344,-16.383399963378906,-43.707427978515625
0.034,-53,0.005096435546875,-0.5687713623046875,-0.809661865234375,-0.2165088653564453,-0.4513477385044098,0.09628818929195404,0.6160969752846889,-0.006673710314600531,-2.0839594850632683,-0.005446641705930233,-0.5778541564941406,-0.8161218762397766,-9.720947265625,-15.066474914550781,-46.822784423828125,high,0.0,100.86012268066406,66.06297302246094,78.43917846679688,11.804966926574707,-18.387413024902344,-16.383399963378906,-43.707427978515625
0.034,-53,0.005096435546875,-0.5687713623046875,-0.809661865234375,-0.2165088653564453,-0.4513477385044098,0.09628818929195404,0.6160969752846889,-0.006673710314600531,-2.0839594850632683,-0.005446641705930233,-0.5778541564941406,-0.8161218762397766,-9.720947265625,-15.066474914550781,-46.822784423828125,high,0.0,100.86012268066406,66.06297302246094,78.43917846679688,11.804966926574707,-18.387413024902344,-16.383399963378906,-43.707427978515625
0.034,-53,0.005096435546875,-0.5687713623046875,-0.809661865234375,-0.2165088653564453,-0.4513477385044098,0.09628818929195404,0.6160969752846889,-0.006673710314600531,-2.0839594850632683,-0.005446641705930233,-0.5778541564941406,-0.8161218762397766,-9.720947265625,-15.066474914550781,-46.822784423828125,high,0.0,100.86012268066406,66.06297302246094,78.43917846679688,11.804966926574707,-18.387413024902344,-16.383399963378906,-43.707427978515625
0.100,-53,0.005096435546875,-0.5687713623046875,-0.809661865234375,-0.2165088653564453,-0.4513477385044098,0.09628818929195404,0.6160969752846889,-0.006673710314600531,-2.0839594850632683,-0.005446641705930233,-0.5778541564941406,-0.8161218762397766,-9.720947265625,-15.066474914550781,-46.822784423828125,high,0.0,100.86012268066406,66.06297302246094,78.43917846679688,11.804966926574707,-18.387413024902344,-16.383399963378906,-43.707427978515625
0.102,-54,0.005096435546875,-0.5687713623046875,-0.809661865234375,-0.2165088653564453,-0.4513477385044098,0.09628818929195404,0.6160969752846889,-0.006673710314600531,-2.0839594850632683,-0.005446641705930233,-0.5778541564941406,-0.8161218762397766,-9.720947265625,-15.066474914550781,-46.822784423828125,high,0.0,100.86012268066406,66.06297302246094,78.43917846679688,11.804966926574707,-18.387413024902344,-16.383399963378906,-43.707427978515625
0.132,-54,0.005096435546875,-0.5687713623046875,-0.809661865234375,-0.2165088653564453,-0.4513477385044098,0.09628818929195404,0.6160969752846889,-0.006673710314600531,-2.0839594850632683,-0.005446641705930233,-0.5778541564941406,-0.8161218762397766,-9.720947265625,-15.066474914550781,-46.822784423828125,high,0.0,100.86012268066406,66.06297302246094,78.43917846679688,11.804966926574707,-18.387413024902344,-16.383399963378906,-43.707427978515625
