Time,BT,Acc1,Acc2,Acc3,Gyr1,Gyr2,Gyr3,Att1,Att2,Att3,Gra1,Gra2,Gra3,Mag1,Mag2,Mag3,Mag4,Alt1,Alt2,Hea1,Hea2,Hea3,Hea4,Hea5,Hea6
0.000,-54,0.0783843994140625,-0.470977783203125,-0.871307373046875,0.042876891791820526,0.05002588406205177,0.001401089015416801,0.502297420848726,0.10745922939672058,-1.6463287278334613,0.0940045714378357,-0.4814404547214508,-0.8714231252670288,5.6562347412109375,-2.716259002685547,-39.02020263671875,high,-0.10569000244140625,99.81134796142578,267.12677001953125,277.64410400390625,14.730515480041504,18.855125427246094,-11.77511978149414,-33.61737060546875
0.029,-54,0.0783843994140625,-0.470977783203125,-0.871307373046875,0.042876891791820526,0.05002588406205177,0.001401089015416801,0.502297420848726,0.10745922939672058,-1.6463287278334613,0.0940045714378357,-0.4814404547214508,-0.8714231252670288,5.6562347412109375,-2.716259002685547,-39.02020263671875,high,-0.10569000244140625,99.81134796142578,267.12677001953125,277.64410400390625,14.730515480041504,18.855125427246094,-11.77511978149414,-33.61737060546875
0.031,-54,0.0783843994140625,-0.470977783203125,-0.871307373046875,0.042876891791820526,0.05002588406205177,0.001401089015416801,0.502297420848726,0.10745922939672058,-1.6463287278334613,0.0940045714378357,-0.4814404547214508,-0.8714231252670288,5.6562347412109375,-2.716259002685547,-39.02020263671875,high,-0.10569000244140625,99.81134796142578,267.12677001953125,277.64410400390625,14.730515480041504,18.855125427246094,-11.77511978149414,-33.61737060546875
0.090,-63,0.0783843994140625,-0.470977783203125,-0.871307373046875,0.042876891791820526,0.05002588406205177,0.001401089015416801,0.502297420848726,0.10745922939672058,-1.6463287278334613,0.0940045714378357,-0.4814404547214508,-0.8714231252670288,5.6562347412109375,-2.716259002685547,-39.02020263671875,high,-0.10569000244140625,99.81134796142578,267.12677001953125,277.64410400390625,14.730515480041504,18.855125427246094,-11.77511978149414,-33.61737060546875
0.093,-63,0.0783843994140625,-0.470977783203125,-0.871307373046875,0.042876891791820526,0.05002588406205177,0.001401089015416801,0.502297420848726,0.10745922939672058,-1.6463287278334613,0.0940045714378357,-0.4814404547214508,-0.8714231252670288,5.6562347412109375,-2.716259002685547,-39.02020263671875,high,-0.10569000244140625,99.81134796142578,267.12677001953125,277.64410400390625,14.730515480041504,18.855125427246094,-11.77511978149414,-33.61737060546875
0.120,-54,0.0783843994140625,-0.470977783203125,-0.871307373046875,0.042876891791820526,0.05002588406205177,0.001401089015416801,0.502297420848726,0.10745922939672058,-1.6463287278334613,0.0940045714378357,-0.4814404547214508,-0.8714231252670288,5.6562347412109375,-2.716259002685547,-39.02020263671875,high,-0.10569000244140625,99.81134796142578,267.12677001953125,277.64410400390625,14.730515480041504,18.855125427246094,-11.77511978149414,-33.61737060546875
0.122,-54,0.0783843994140625,-0.470977783203125,-0.871307373046875,0.042876891791820526,0.05002588406205177,0.001401089015416801,0.502297420848726,0.10745922939672058,-1.6463287278334613,0.0940045714378357,-0.4814404547214508,-0.8714231252670288,5.6562347412109375,-2.716259002685547,-39.02020263671875,high,-0.10569000244140625,99.81134796142578,267.12677001953125,277.64410400390625,14.730515480041504,18.855125427246094,-11.77511978149414,-33.61737060546875
0.123,-54,0.0783843994140625,-0.470977783203125,-0.871307373046875,0.042876891791820526,0.05002588406205177,0.001401089015416801,0.502297420848726,0.10745922939672058,-1.6463287278334613,0.0940045714378357,-0.4814404547214508,-0.8714231252670288,5.6562347412109375,-2.716259002685547,-39.02020263671875,high,-0.10569000244140625,99.81134796142578,267.12677001953125,277.64410400390625,14.730515480041504,18.855125427246094,-11.77511978149414,-33.61737060546875
0.152,-54,0.0783843994140625,-0.470977783203125,-0.871307373046875,0.042876891791820526,0.05002588406205177,0.001401089015416801,0.502297420848726,0.10745922939672058,-1.6463287278334613,0.0940045714378357,-0.4814404547214508,-0.8714231252670288,5.6562347412109375,-2.716259002685547,-39.02020263671875,high,-0.10569000244140625,99.81134796142578,267.12677001953125,277.64410400390625,14.730515480041504,18.855125427246094,-11.77511978149414,-33.61737060546875
0.153,-54,0.0783843994140625,-0.470977783203125,-0.871307373046875,0.042876891791820526,0.05002588406205177,0.001401089015416801,0.502297420848726,0.10745922939672058,-1.6463287278334613,0.0940045714378357,-0.4814404547214508,-0.8714231252670288,5.6562347412109375,-2.716259002685547,-39.02020263671875,high,-0.10569000244140625,99.81134796142578,267.12677001953125,277.64410400390625,14.730515480041504,18.855125427246094,-11.77511978149414,-33.61737060546875
