Time,BT,Acc1,Acc2,Acc3,Gyr1,Gyr2,Gyr3,Att1,Att2,Att3,Gra1,Gra2,Gra3,Mag1,Mag2,Mag3,Mag4,Alt1,Alt2,Hea1,Hea2,Hea3,Hea4,Hea5,Hea6
0.000,-71,0.077362060546875,-0.357757568359375,-0.933441162109375,-0.21234369277954102,-0.7800633311271667,0.5335816144943237,0.28199439673891114,0.01019930744744741,2.3374131490259358,0.009796288795769215,-0.2782718241214752,-0.9604523777961731,-14.368864059448242,-27.71489906311035,-40.95060729980469,high,0.0,99.51041412353516,130.3414764404297,140.88026428222656,12.521710395812988,-9.184246063232422,-25.813199996948242,-43.76531982421875
0.036,-75,0.077362060546875,-0.357757568359375,-0.933441162109375,-0.21234369277954102,-0.7800633311271667,0.5335816144943237,0.28199439673891114,0.01019930744744741,2.3374131490259358,0.009796288795769215,-0.2782718241214752,-0.9604523777961731,-14.368864059448242,-27.71489906311035,-40.95060729980469,high,0.0,99.51041412353516,130.3414764404297,140.88026428222656,12.521710395812988,-9.184246063232422,-25.813199996948242,-43.76531982421875
0.039,-75,0.077362060546875,-0.357757568359375,-0.933441162109375,-0.21234369277954102,-0.7800633311271667,0.5335816144943237,0.28199439673891114,0.01019930744744741,2.3374131490259358,0.009796288795769215,-0.2782718241214752,-0.9604523777961731,-14.368864059448242,-27.71489906311035,-40.95060729980469,high,0.0,99.51041412353516,130.3414764404297,140.88026428222656,12.521710395812988,-9.184246063232422,-25.813199996948242,-43.76531982421875
0.044,-75,0.077362060546875,-0.357757568359375,-0.933441162109375,-0.21234369277954102,-0.7800633311271667,0.5335816144943237,0.28199439673891114,0.01019930744744741,2.3374131490259358,0.009796288795769215,-0.2782718241214752,-0.9604523777961731,-14.368864059448242,-27.71489906311035,-40.95060729980469,high,0.0,99.51041412353516,130.3414764404297,140.88026428222656,12.521710395812988,-9.184246063232422,-25.813199996948242,-43.76531982421875
0.046,-75,0.077362060546875,-0.357757568359375,-0.933441162109375,-0.21234369277954102,-0.7800633311271667,0.5335816144943237,0.28199439673891114,0.01019930744744741,2.3374131490259358,0.009796288795769215,-0.2782718241214752,-0.9604523777961731,-14.368864059448242,-27.71489906311035,-40.95060729980469,high,0.0,99.51041412353516,130.3414764404297,140.88026428222656,12.521710395812988,-9.184246063232422,-25.813199996948242,-43.76531982421875
0.049,-75,0.077362060546875,-0.357757568359375,-0.933441162109375,-0.21234369277954102,-0.7800633311271667,0.5335816144943237,0.28199439673891114,0.01019930744744741,2.3374131490259358,0.009796288795769215,-0.2782718241214752,-0.9604523777961731,-14.368864059448242,-27.71489906311035,-40.95060729980469,high,0.0,99.51041412353516,130.3414764404297,140.88026428222656,12.521710395812988,-9.184246063232422,-25.813199996948242,-43.76531982421875
0.049,-75,0.077362060546875,-0.357757568359375,-0.933441162109375,-0.21234369277954102,-0.7800633311271667,0.5335816144943237,0.28199439673891114,0.01019930744744741,2.3374131490259358,0.009796288795769215,-0.2782718241214752,-0.9604523777961731,-14.368864059448242,-27.71489906311035,-40.95060729980469,high,0.0,99.51041412353516,130.3414764404297,140.88026428222656,12.521710395812988,-9.184246063232422,-25.813199996948242,-43.76531982421875
0.050,-75,0.077362060546875,-0.357757568359375,-0.933441162109375,-0.21234369277954102,-0.7800633311271667,0.5335816144943237,0.28199439673891114,0.01019930744744741,2.3374131490259358,0.009796288795769215,-0.2782718241214752,-0.9604523777961731,-14.368864059448242,-27.71489906311035,-40.95060729980469,high,0.0,99.51041412353516,130.3414764404297,140.88026428222656,12.521710395812988,-9.184246063232422,-25.813199996948242,-43.76531982421875
0.115,-67,0.077362060546875,-0.357757568359375,-0.933441162109375,-0.21234369277954102,-0.7800633311271667,0.5335816144943237,0.28199439673891114,0.01019930744744741,2.3374131490259358,0.009796288795769215,-0.2782718241214752,-0.9604523777961731,-14.368864059448242,-27.71489906311035,-40.95060729980469,high,0.0,99.51041412353516,130.3414764404297,140.88026428222656,12.521710395812988,-9.184246063232422,-25.813199996948242,-43.76531982421875
0.119,-67,0.077362060546875,-0.357757568359375,-0.933441162109375,-0.21234369277954102,-0.7800633311271667,0.5335816144943237,0.28199439673891114,0.01019930744744741,2.3374131490259358,0.009796288795769215,-0.2782718241214752,-0.9604523777961731,-14.368864059448242,-27.71489906311035,-40.95060729980469,high,0.0,99.51041412353516,130.3414764404297,140.88026428222656,12.521710395812988,-9.184246063232422,-25.813199996948242,-43.76531982421875
