Time,BT,Acc1,Acc2,Acc3,Gyr1,Gyr2,Gyr3,Att1,Att2,Att3,Gra1,Gra2,Gra3,Mag1,Mag2,Mag3,Mag4,Alt1,Alt2,Hea1,Hea2,Hea3,Hea4,Hea5,Hea6
0.000,-57,0.0498504638671875,-0.531890869140625,-0.84783935546875,0.02064269408583641,0.07233971357345581,-0.04849269986152649,0.5560735748822299,0.0926152340058794,-2.00262235906376,0.07854888588190079,-0.5278554558753967,-0.8456942439079285,-3.198200225830078,-10.987060546875,-52.07763671875,high,0.06605911254882812,100.86106872558594,143.0749969482422,155.45120239257812,11.934586524963379,-8.094734191894531,-35.569541931152344,-37.767730712890625
0.001,-57,0.0498504638671875,-0.531890869140625,-0.84783935546875,0.02064269408583641,0.07233971357345581,-0.04849269986152649,0.5560735748822299,0.0926152340058794,-2.00262235906376,0.07854888588190079,-0.5278554558753967,-0.8456942439079285,-3.198200225830078,-10.987060546875,-52.07763671875,high,0.06605911254882812,100.86106872558594,143.0749969482422,155.45120239257812,11.934586524963379,-8.094734191894531,-35.569541931152344,-37.767730712890625
0.003,-57,0.0498504638671875,-0.531890869140625,-0.84783935546875,0.02064269408583641,0.07233971357345581,-0.04849269986152649,0.5560735748822299,0.0926152340058794,-2.00262235906376,0.07854888588190079,-0.5278554558753967,-0.8456942439079285,-3.198200225830078,-10.987060546875,-52.07763671875,high,0.06605911254882812,100.86106872558594,143.0749969482422,155.45120239257812,11.934586524963379,-8.094734191894531,-35.569541931152344,-37.767730712890625
0.004,-57,0.0498504638671875,-0.531890869140625,-0.84783935546875,0.02064269408583641,0.07233971357345581,-0.04849269986152649,0.5560735748822299,0.0926152340058794,-2.00262235906376,0.07854888588190079,-0.5278554558753967,-0.8456942439079285,-3.198200225830078,-10.987060546875,-52.07763671875,high,0.06605911254882812,100.86106872558594,143.0749969482422,155.45120239257812,11.934586524963379,-8.094734191894531,-35.569541931152344,-37.767730712890625
0.004,-57,0.0498504638671875,-0.531890869140625,-0.84783935546875,0.02064269408583641,0.07233971357345581,-0.04849269986152649,0.5560735748822299,0.0926152340058794,-2.00262235906376,0.07854888588190079,-0.5278554558753967,-0.8456942439079285,-3.198200225830078,-10.987060546875,-52.07763671875,high,0.06605911254882812,100.86106872558594,143.0749969482422,155.45120239257812,11.934586524963379,-8.094734191894531,-35.569541931152344,-37.767730712890625
0.099,-57,0.0498504638671875,-0.531890869140625,-0.84783935546875,0.02064269408583641,0.07233971357345581,-0.04849269986152649,0.5560735748822299,0.0926152340058794,-2.00262235906376,0.07854888588190079,-0.5278554558753967,-0.8456942439079285,-3.198200225830078,-10.987060546875,-52.07763671875,high,0.06605911254882812,100.86106872558594,143.0749969482422,155.45120239257812,11.934586524963379,-8.094734191894531,-35.569541931152344,-37.767730712890625
0.174,-63,0.0498504638671875,-0.531890869140625,-0.84783935546875,0.02064269408583641,0.07233971357345581,-0.04849269986152649,0.5560735748822299,0.0926152340058794,-2.00262235906376,0.07854888588190079,-0.5278554558753967,-0.8456942439079285,-3.198200225830078,-10.987060546875,-52.07763671875,high,0.06605911254882812,100.86106872558594,143.0749969482422,155.45120239257812,11.934586524963379,-8.094734191894531,-35.569541931152344,-37.767730712890625
0.176,-63,0.0498504638671875,-0.531890869140625,-0.84783935546875,0.02064269408583641,0.07233971357345581,-0.04849269986152649,0.5560735748822299,0.0926152340058794,-2.00262235906376,0.07854888588190079,-0.5278554558753967,-0.8456942439079285,-3.198200225830078,-10.987060546875,-52.07763671875,high,0.06605911254882812,100.86106872558594,143.0749969482422,155.45120239257812,11.934586524963379,-8.094734191894531,-35.569541931152344,-37.767730712890625
0.242,-54,0.0498504638671875,-0.531890869140625,-0.84783935546875,0.02064269408583641,0.07233971357345581,-0.04849269986152649,0.5560735748822299,0.0926152340058794,-2.00262235906376,0.07854888588190079,-0.5278554558753967,-0.8456942439079285,-3.198200225830078,-10.987060546875,-52.07763671875,high,0.06605911254882812,100.86106872558594,143.0749969482422,155.45120239257812,11.934586524963379,-8.094734191894531,-35.569541931152344,-37.767730712890625
0.244,-54,0.0498504638671875,-0.531890869140625,-0.84783935546875,0.02064269408583641,0.07233971357345581,-0.04849269986152649,0.5560735748822299,0.0926152340058794,-2.00262235906376,0.07854888588190079,-0.5278554558753967,-0.8456942439079285,-3.198200225830078,-10.987060546875,-52.07763671875,high,0.06605911254882812,100.86106872558594,143.0749969482422,155.45120239257812,11.934586524963379,-8.094734191894531,-35.569541931152344,-37.767730712890625
0.250,-54,0.058441162109375,-0.53179931640625,-0.8677215576171875,0.02064269408583641,0.07233971357345581,-0.04849269986152649,0.5560735748822299,0.0926152340058794,-2.00262235906376,0.07854888588190079,-0.5278554558753967,-0.8456942439079285,-3.198200225830078,-10.987060546875,-52.07763671875,high,0.06605911254882812,100.86106872558594,143.0749969482422,155.45120239257812,11.934586524963379,-8.094734191894531,-35.569541931152344,-37.767730712890625
0.251,-54,0.058441162109375,-0.53179931640625,-0.8677215576171875,0.03003273345530033,0.12399518489837646,-0.10110317915678024,0.5560735748822299,0.0926152340058794,-2.00262235906376,0.07854888588190079,-0.5278554558753967,-0.8456942439079285,-3.198200225830078,-10.987060546875,-52.07763671875,high,0.06605911254882812,100.86106872558594,143.0749969482422,155.45120239257812,11.934586524963379,-8.094734191894531,-35.569541931152344,-37.767730712890625
0.253,-54,0.058441162109375,-0.53179931640625,-0.8677215576171875,0.03003273345530033,0.12399518489837646,-0.10110317915678024,0.5661391887370253,0.10543475596195376,-2.0171403102657726,0.07854888588190079,-0.5278554558753967,-0.8456942439079285,-3.198200225830078,-10.987060546875,-52.07763671875,high,0.06605911254882812,100.86106872558594,143.0749969482422,155.45120239257812,11.934586524963379,-8.094734191894531,-35.569541931152344,-37.767730712890625
0.254,-54,0.058441162109375,-0.53179931640625,-0.8677215576171875,0.03003273345530033,0.12399518489837646,-0.10110317915678024,0.5661391887370253,0.10543475596195376,-2.0171403102657726,0.08881985396146774,-0.5363776087760925,-0.8392913937568665,-3.198200225830078,-10.987060546875,-52.07763671875,high,0.06605911254882812,100.86106872558594,143.0749969482422,155.45120239257812,11.934586524963379,-8.094734191894531,-35.569541931152344,-37.767730712890625
0.255,-54,0.058441162109375,-0.53179931640625,-0.8677215576171875,0.03003273345530033,0.12399518489837646,-0.10110317915678024,0.5661391887370253,0.10543475596195376,-2.0171403102657726,0.08881985396146774,-0.5363776087760925,-0.8392913937568665,-2.4937896728515625,-11.920188903808594,-51.8978271484375,high,0.06605911254882812,100.86106872558594,143.0749969482422,155.45120239257812,11.934586524963379,-8.094734191894531,-35.569541931152344,-37.767730712890625
0.319,-61,0.058441162109375,-0.53179931640625,-0.8677215576171875,0.03003273345530033,0.12399518489837646,-0.10110317915678024,0.5661391887370253,0.10543475596195376,-2.0171403102657726,0.08881985396146774,-0.5363776087760925,-0.8392913937568665,-2.4937896728515625,-11.920188903808594,-51.8978271484375,high,0.06605911254882812,100.86106872558594,143.0749969482422,155.45120239257812,11.934586524963379,-8.094734191894531,-35.569541931152344,-37.767730712890625
0.321,-61,0.058441162109375,-0.53179931640625,-0.8677215576171875,0.03003273345530033,0.12399518489837646,-0.10110317915678024,0.5661391887370253,0.10543475596195376,-2.0171403102657726,0.08881985396146774,-0.5363776087760925,-0.8392913937568665,-2.4937896728515625,-11.920188903808594,-51.8978271484375,high,0.06605911254882812,100.86106872558594,143.0749969482422,155.45120239257812,11.934586524963379,-8.094734191894531,-35.569541931152344,-37.767730712890625
0.455,-62,0.058441162109375,-0.53179931640625,-0.8677215576171875,0.03003273345530033,0.12399518489837646,-0.10110317915678024,0.5661391887370253,0.10543475596195376,-2.0171403102657726,0.08881985396146774,-0.5363776087760925,-0.8392913937568665,-2.4937896728515625,-11.920188903808594,-51.8978271484375,high,0.06605911254882812,100.86106872558594,143.0749969482422,155.45120239257812,11.934586524963379,-8.094734191894531,-35.569541931152344,-37.767730712890625
0.489,-61,0.058441162109375,-0.53179931640625,-0.8677215576171875,0.03003273345530033,0.12399518489837646,-0.10110317915678024,0.5661391887370253,0.10543475596195376,-2.0171403102657726,0.08881985396146774,-0.5363776087760925,-0.8392913937568665,-2.4937896728515625,-11.920188903808594,-51.8978271484375,high,0.06605911254882812,100.86106872558594,143.0749969482422,155.45120239257812,11.934586524963379,-8.094734191894531,-35.569541931152344,-37.767730712890625
0.491,-61,0.058441162109375,-0.53179931640625,-0.8677215576171875,0.03003273345530033,0.12399518489837646,-0.10110317915678024,0.5661391887370253,0.10543475596195376,-2.0171403102657726,0.08881985396146774,-0.5363776087760925,-0.8392913937568665,-2.4937896728515625,-11.920188903808594,-51.8978271484375,high,0.06605911254882812,100.86106872558594,143.0749969482422,155.45120239257812,11.934586524963379,-8.094734191894531,-35.569541931152344,-37.767730712890625
0.500,-61,0.0731201171875,-0.514404296875,-0.8755035400390625,0.03003273345530033,0.12399518489837646,-0.10110317915678024,0.5661391887370253,0.10543475596195376,-2.0171403102657726,0.08881985396146774,-0.5363776087760925,-0.8392913937568665,-2.4937896728515625,-11.920188903808594,-51.8978271484375,high,0.06605911254882812,100.86106872558594,143.0749969482422,155.45120239257812,11.934586524963379,-8.094734191894531,-35.569541931152344,-37.767730712890625
0.501,-61,0.0731201171875,-0.514404296875,-0.8755035400390625,-0.025319471955299377,0.06671644747257233,0.002816559048369527,0.5661391887370253,0.10543475596195376,-2.0171403102657726,0.08881985396146774,-0.5363776087760925,-0.8392913937568665,-2.4937896728515625,-11.920188903808594,-51.8978271484375,high,0.06605911254882812,100.86106872558594,143.0749969482422,155.45120239257812,11.934586524963379,-8.094734191894531,-35.569541931152344,-37.767730712890625
