Time,BT,Acc1,Acc2,Acc3,Gyr1,Gyr2,Gyr3,Att1,Att2,Att3,Gra1,Gra2,Gra3,Mag1,Mag2,Mag3,Mag4,Alt1,Alt2,Hea1,Hea2,Hea3,Hea4,Hea5,Hea6
0.000,-43,-0.0453643798828125,-0.1754608154296875,-0.9848785400390625,-0.09257201105356216,-0.05419905483722687,0.021089039742946625,0.15693480268571308,-0.05318500075346511,-1.3835831800549643,-0.05250664800405502,-0.1562914103269577,-0.9863143563270569,0.2795867919921875,9.022941589355469,-45.82127380371094,high,0.0,100.41954803466797,348.7602233886719,359.48931884765625,12.658883094787598,-18.2845458984375,40.951602935791016,15.564138412475586
0.002,-43,-0.0453643798828125,-0.1754608154296875,-0.9848785400390625,-0.09257201105356216,-0.05419905483722687,0.021089039742946625,0.15693480268571308,-0.05318500075346511,-1.3835831800549643,-0.05250664800405502,-0.1562914103269577,-0.9863143563270569,0.2795867919921875,9.022941589355469,-45.82127380371094,high,0.0,100.41954803466797,348.7602233886719,359.48931884765625,12.658883094787598,-18.2845458984375,40.951602935791016,15.564138412475586
0.062,-43,-0.0453643798828125,-0.1754608154296875,-0.9848785400390625,-0.09257201105356216,-0.05419905483722687,0.021089039742946625,0.15693480268571308,-0.05318500075346511,-1.3835831800549643,-0.05250664800405502,-0.1562914103269577,-0.9863143563270569,0.2795867919921875,9.022941589355469,-45.82127380371094,high,0.0,100.41954803466797,348.7602233886719,359.48931884765625,12.658883094787598,-18.2845458984375,40.951602935791016,15.564138412475586
0.065,-43,-0.0453643798828125,-0.1754608154296875,-0.9848785400390625,-0.09257201105356216,-0.05419905483722687,0.021089039742946625,0.15693480268571308,-0.05318500075346511,-1.3835831800549643,-0.05250664800405502,-0.1562914103269577,-0.9863143563270569,0.2795867919921875,9.022941589355469,-45.82127380371094,high,0.0,100.41954803466797,348.7602233886719,359.48931884765625,12.658883094787598,-18.2845458984375,40.951602935791016,15.564138412475586
0.093,-45,-0.0453643798828125,-0.1754608154296875,-0.9848785400390625,-0.09257201105356216,-0.05419905483722687,0.021089039742946625,0.15693480268571308,-0.05318500075346511,-1.3835831800549643,-0.05250664800405502,-0.1562914103269577,-0.9863143563270569,0.2795867919921875,9.022941589355469,-45.82127380371094,high,0.0,100.41954803466797,348.7602233886719,359.48931884765625,12.658883094787598,-18.2845458984375,40.951602935791016,15.564138412475586
0.096,-45,-0.0453643798828125,-0.1754608154296875,-0.9848785400390625,-0.09257201105356216,-0.05419905483722687,0.021089039742946625,0.15693480268571308,-0.05318500075346511,-1.3835831800549643,-0.05250664800405502,-0.1562914103269577,-0.9863143563270569,0.2795867919921875,9.022941589355469,-45.82127380371094,high,0.0,100.41954803466797,348.7602233886719,359.48931884765625,12.658883094787598,-18.2845458984375,40.951602935791016,15.564138412475586
0.123,-45,-0.0453643798828125,-0.1754608154296875,-0.9848785400390625,-0.09257201105356216,-0.05419905483722687,0.021089039742946625,0.15693480268571308,-0.05318500075346511,-1.3835831800549643,-0.05250664800405502,-0.1562914103269577,-0.9863143563270569,0.2795867919921875,9.022941589355469,-45.82127380371094,high,0.0,100.41954803466797,348.7602233886719,359.48931884765625,12.658883094787598,-18.2845458984375,40.951602935791016,15.564138412475586
0.126,-45,-0.0453643798828125,-0.1754608154296875,-0.9848785400390625,-0.09257201105356216,-0.05419905483722687,0.021089039742946625,0.15693480268571308,-0.05318500075346511,-1.3835831800549643,-0.05250664800405502,-0.1562914103269577,-0.9863143563270569,0.2795867919921875,9.022941589355469,-45.82127380371094,high,0.0,100.41954803466797,348.7602233886719,359.48931884765625,12.658883094787598,-18.2845458984375,40.951602935791016,15.564138412475586
0.156,-45,-0.0453643798828125,-0.1754608154296875,-0.9848785400390625,-0.09257201105356216,-0.05419905483722687,0.021089039742946625,0.15693480268571308,-0.05318500075346511,-1.3835831800549643,-0.05250664800405502,-0.1562914103269577,-0.9863143563270569,0.2795867919921875,9.022941589355469,-45.82127380371094,high,0.0,100.41954803466797,348.7602233886719,359.48931884765625,12.658883094787598,-18.2845458984375,40.951602935791016,15.564138412475586
0.159,-45,-0.0453643798828125,-0.1754608154296875,-0.9848785400390625,-0.09257201105356216,-0.05419905483722687,0.021089039742946625,0.15693480268571308,-0.05318500075346511,-1.3835831800549643,-0.05250664800405502,-0.1562914103269577,-0.9863143563270569,0.2795867919921875,9.022941589355469,-45.82127380371094,high,0.0,100.41954803466797,348.7602233886719,359.48931884765625,12.658883094787598,-18.2845458984375,40.951602935791016,15.564138412475586
0.207,-45,-0.0453643798828125,-0.1754608154296875,-0.9848785400390625,-0.09257201105356216,-0.05419905483722687,0.021089039742946625,0.15693480268571308,-0.05318500075346511,-1.3835831800549643,-0.05250664800405502,-0.1562914103269577,-0.9863143563270569,0.2795867919921875,9.022941589355469,-45.82127380371094,high,0.0,100.41954803466797,348.7602233886719,359.48931884765625,12.658883094787598,-18.2845458984375,40.951602935791016,15.564138412475586
0.209,-45,-0.0453643798828125,-0.1754608154296875,-0.9848785400390625,-0.09257201105356216,-0.05419905483722687,0.021089039742946625,0.15693480268571308,-0.05318500075346511,-1.3835831800549643,-0.05250664800405502,-0.1562914103269577,-0.9863143563270569,0.2795867919921875,9.022941589355469,-45.82127380371094,high,0.0,100.41954803466797,348.7602233886719,359.48931884765625,12.658883094787598,-18.2845458984375,40.951602935791016,15.564138412475586
0.211,-45,-0.0453643798828125,-0.1754608154296875,-0.9848785400390625,-0.09257201105356216,-0.05419905483722687,0.021089039742946625,0.15693480268571308,-0.05318500075346511,-1.3835831800549643,-0.05250664800405502,-0.1562914103269577,-0.9863143563270569,0.2795867919921875,9.022941589355469,-45.82127380371094,high,0.0,100.41954803466797,348.7602233886719,359.48931884765625,12.658883094787598,-18.2845458984375,40.951602935791016,15.564138412475586
0.212,-45,-0.0453643798828125,-0.1754608154296875,-0.9848785400390625,-0.09257201105356216,-0.05419905483722687,0.021089039742946625,0.15693480268571308,-0.05318500075346511,-1.3835831800549643,-0.05250664800405502,-0.1562914103269577,-0.9863143563270569,0.2795867919921875,9.022941589355469,-45.82127380371094,high,0.0,100.41954803466797,348.7602233886719,359.48931884765625,12.658883094787598,-18.2845458984375,40.951602935791016,15.564138412475586
