Time,BT,Acc1,Acc2,Acc3,Gyr1,Gyr2,Gyr3,Att1,Att2,Att3,Gra1,Gra2,Gra3,Mag1,Mag2,Mag3,Mag4,Alt1,Alt2,Hea1,Hea2,Hea3,Hea4,Hea5,Hea6
0.000,-52,-0.0155487060546875,-0.344818115234375,-0.9330902099609375,-0.014056163839995861,0.024165524169802666,0.008265652693808079,0.34471296294268133,-0.0029993780293053286,2.639437245348364,-0.002822927897796035,-0.3379265367984772,-0.9411682486534119,-19.974102020263672,-27.540313720703125,-41.17877197265625,high,-0.042278289794921875,101.8504638671875,186.92440795898438,201.3241424560547,11.642677307128906,7.214008331298828,-52.25483703613281,-6.91864013671875
0.033,-59,-0.0155487060546875,-0.344818115234375,-0.9330902099609375,-0.014056163839995861,0.024165524169802666,0.008265652693808079,0.34471296294268133,-0.0029993780293053286,2.639437245348364,-0.002822927897796035,-0.3379265367984772,-0.9411682486534119,-19.974102020263672,-27.540313720703125,-41.17877197265625,high,-0.042278289794921875,101.8504638671875,186.92440795898438,201.3241424560547,11.642677307128906,7.214008331298828,-52.25483703613281,-6.91864013671875
0.035,-59,-0.0155487060546875,-0.344818115234375,-0.9330902099609375,-0.014056163839995861,0.024165524169802666,0.008265652693808079,0.34471296294268133,-0.0029993780293053286,2.639437245348364,-0.002822927897796035,-0.3379265367984772,-0.9411682486534119,-19.974102020263672,-27.540313720703125,-41.17877197265625,high,-0.042278289794921875,101.8504638671875,186.92440795898438,201.3241424560547,11.642677307128906,7.214008331298828,-52.25483703613281,-6.91864013671875
0.066,-52,-0.0155487060546875,-0.344818115234375,-0.9330902099609375,-0.014056163839995861,0.024165524169802666,0.008265652693808079,0.34471296294268133,-0.0029993780293053286,2.639437245348364,-0.002822927897796035,-0.3379265367984772,-0.9411682486534119,-19.974102020263672,-27.540313720703125,-41.17877197265625,high,-0.042278289794921875,101.8504638671875,186.92440795898438,201.3241424560547,11.642677307128906,7.214008331298828,-52.25483703613281,-6.91864013671875
0.069,-53,-0.0155487060546875,-0.344818115234375,-0.9330902099609375,-0.014056163839995861,0.024165524169802666,0.008265652693808079,0.34471296294268133,-0.0029993780293053286,2.639437245348364,-0.002822927897796035,-0.3379265367984772,-0.9411682486534119,-19.974102020263672,-27.540313720703125,-41.17877197265625,high,-0.042278289794921875,101.8504638671875,186.92440795898438,201.3241424560547,11.642677307128906,7.214008331298828,-52.25483703613281,-6.91864013671875
0.072,-53,-0.0155487060546875,-0.344818115234375,-0.9330902099609375,-0.014056163839995861,0.024165524169802666,0.008265652693808079,0.34471296294268133,-0.0029993780293053286,2.639437245348364,-0.002822927897796035,-0.3379265367984772,-0.9411682486534119,-19.974102020263672,-27.540313720703125,-41.17877197265625,high,-0.042278289794921875,101.8504638671875,186.92440795898438,201.3241424560547,11.642677307128906,7.214008331298828,-52.25483703613281,-6.91864013671875
0.089,-53,-0.0155487060546875,-0.344818115234375,-0.9330902099609375,-0.014056163839995861,0.024165524169802666,0.008265652693808079,0.34471296294268133,-0.0029993780293053286,2.639437245348364,-0.002822927897796035,-0.3379265367984772,-0.9411682486534119,-19.974102020263672,-27.540313720703125,-41.17877197265625,high,-0.042278289794921875,101.8504638671875,186.92440795898438,201.3241424560547,11.642677307128906,7.214008331298828,-52.25483703613281,-6.91864013671875
0.101,-53,-0.0155487060546875,-0.344818115234375,-0.9330902099609375,-0.014056163839995861,0.024165524169802666,0.008265652693808079,0.34471296294268133,-0.0029993780293053286,2.639437245348364,-0.002822927897796035,-0.3379265367984772,-0.9411682486534119,-19.974102020263672,-27.540313720703125,-41.17877197265625,high,-0.042278289794921875,101.8504638671875,186.92440795898438,201.3241424560547,11.642677307128906,7.214008331298828,-52.25483703613281,-6.91864013671875
0.102,-53,-0.0155487060546875,-0.344818115234375,-0.9330902099609375,-0.014056163839995861,0.024165524169802666,0.008265652693808079,0.34471296294268133,-0.0029993780293053286,2.639437245348364,-0.002822927897796035,-0.3379265367984772,-0.9411682486534119,-19.974102020263672,-27.540313720703125,-41.17877197265625,high,-0.042278289794921875,101.8504638671875,186.92440795898438,201.3241424560547,11.642677307128906,7.214008331298828,-52.25483703613281,-6.91864013671875
0.103,-53,-0.0155487060546875,-0.344818115234375,-0.9330902099609375,-0.014056163839995861,0.024165524169802666,0.008265652693808079,0.34471296294268133,-0.0029993780293053286,2.639437245348364,-0.002822927897796035,-0.3379265367984772,-0.9411682486534119,-19.974102020263672,-27.540313720703125,-41.17877197265625,high,-0.042278289794921875,101.8504638671875,186.92440795898438,201.3241424560547,11.642677307128906,7.214008331298828,-52.25483703613281,-6.91864013671875
0.105,-53,-0.0155487060546875,-0.344818115234375,-0.9330902099609375,-0.014056163839995861,0.024165524169802666,0.008265652693808079,0.34471296294268133,-0.0029993780293053286,2.639437245348364,-0.002822927897796035,-0.3379265367984772,-0.9411682486534119,-19.974102020263672,-27.540313720703125,-41.17877197265625,high,-0.042278289794921875,101.8504638671875,186.92440795898438,201.3241424560547,11.642677307128906,7.214008331298828,-52.25483703613281,-6.91864013671875
0.107,-53,-0.0155487060546875,-0.344818115234375,-0.9330902099609375,-0.014056163839995861,0.024165524169802666,0.008265652693808079,0.34471296294268133,-0.0029993780293053286,2.639437245348364,-0.002822927897796035,-0.3379265367984772,-0.9411682486534119,-19.974102020263672,-27.540313720703125,-41.17877197265625,high,-0.042278289794921875,101.8504638671875,186.92440795898438,201.3241424560547,11.642677307128906,7.214008331298828,-52.25483703613281,-6.91864013671875
0.130,-52,-0.0155487060546875,-0.344818115234375,-0.9330902099609375,-0.014056163839995861,0.024165524169802666,0.008265652693808079,0.34471296294268133,-0.0029993780293053286,2.639437245348364,-0.002822927897796035,-0.3379265367984772,-0.9411682486534119,-19.974102020263672,-27.540313720703125,-41.17877197265625,high,-0.042278289794921875,101.8504638671875,186.92440795898438,201.3241424560547,11.642677307128906,7.214008331298828,-52.25483703613281,-6.91864013671875
0.133,-52,-0.0155487060546875,-0.344818115234375,-0.9330902099609375,-0.014056163839995861,0.024165524169802666,0.008265652693808079,0.34471296294268133,-0.0029993780293053286,2.639437245348364,-0.002822927897796035,-0.3379265367984772,-0.9411682486534119,-19.974102020263672,-27.540313720703125,-41.17877197265625,high,-0.042278289794921875,101.8504638671875,186.92440795898438,201.3241424560547,11.642677307128906,7.214008331298828,-52.25483703613281,-6.91864013671875
0.170,-59,-0.0155487060546875,-0.344818115234375,-0.9330902099609375,-0.014056163839995861,0.024165524169802666,0.008265652693808079,0.34471296294268133,-0.0029993780293053286,2.639437245348364,-0.002822927897796035,-0.3379265367984772,-0.9411682486534119,-19.974102020263672,-27.540313720703125,-41.17877197265625,high,-0.042278289794921875,101.8504638671875,186.92440795898438,201.3241424560547,11.642677307128906,7.214008331298828,-52.25483703613281,-6.91864013671875
0.173,-59,-0.0155487060546875,-0.344818115234375,-0.9330902099609375,-0.014056163839995861,0.024165524169802666,0.008265652693808079,0.34471296294268133,-0.0029993780293053286,2.639437245348364,-0.002822927897796035,-0.3379265367984772,-0.9411682486534119,-19.974102020263672,-27.540313720703125,-41.17877197265625,high,-0.042278289794921875,101.8504638671875,186.92440795898438,201.3241424560547,11.642677307128906,7.214008331298828,-52.25483703613281,-6.91864013671875
0.209,-59,-0.0155487060546875,-0.344818115234375,-0.9330902099609375,-0.014056163839995861,0.024165524169802666,0.008265652693808079,0.34471296294268133,-0.0029993780293053286,2.639437245348364,-0.002822927897796035,-0.3379265367984772,-0.9411682486534119,-19.974102020263672,-27.540313720703125,-41.17877197265625,high,-0.042278289794921875,101.8504638671875,186.92440795898438,201.3241424560547,11.642677307128906,7.214008331298828,-52.25483703613281,-6.91864013671875
0.279,-59,-0.0155487060546875,-0.344818115234375,-0.9330902099609375,-0.014056163839995861,0.024165524169802666,0.008265652693808079,0.34471296294268133,-0.0029993780293053286,2.639437245348364,-0.002822927897796035,-0.3379265367984772,-0.9411682486534119,-19.974102020263672,-27.540313720703125,-41.17877197265625,high,-0.042278289794921875,101.8504638671875,186.92440795898438,201.3241424560547,11.642677307128906,7.214008331298828,-52.25483703613281,-6.91864013671875
0.282,-59,-0.0155487060546875,-0.344818115234375,-0.9330902099609375,-0.014056163839995861,0.024165524169802666,0.008265652693808079,0.34471296294268133,-0.0029993780293053286,2.639437245348364,-0.002822927897796035,-0.3379265367984772,-0.9411682486534119,-19.974102020263672,-27.540313720703125,-41.17877197265625,high,-0.042278289794921875,101.8504638671875,186.92440795898438,201.3241424560547,11.642677307128906,7.214008331298828,-52.25483703613281,-6.91864013671875
0.314,-53,-0.0155487060546875,-0.344818115234375,-0.9330902099609375,-0.014056163839995861,0.024165524169802666,0.008265652693808079,0.34471296294268133,-0.0029993780293053286,2.639437245348364,-0.002822927897796035,-0.3379265367984772,-0.9411682486534119,-19.974102020263672,-27.540313720703125,-41.17877197265625,high,-0.042278289794921875,101.8504638671875,186.92440795898438,201.3241424560547,11.642677307128906,7.214008331298828,-52.25483703613281,-6.91864013671875
0.319,-53,-0.010345458984375,-0.349365234375,-0.9423675537109375,-0.014056163839995861,0.024165524169802666,0.008265652693808079,0.34471296294268133,-0.0029993780293053286,2.639437245348364,-0.002822927897796035,-0.3379265367984772,-0.9411682486534119,-19.974102020263672,-27.540313720703125,-41.17877197265625,high,-0.042278289794921875,101.8504638671875,186.92440795898438,201.3241424560547,11.642677307128906,7.214008331298828,-52.25483703613281,-6.91864013671875
