Time,BT,Acc1,Acc2,Acc3,Gyr1,Gyr2,Gyr3,Att1,Att2,Att3,Gra1,Gra2,Gra3,Mag1,Mag2,Mag3,Mag4,Alt1,Alt2,Hea1,Hea2,Hea3,Hea4,Hea5,Hea6
0.000,-59,0.0026092529296875,-0.4207916259765625,-0.8608551025390625,-0.09663919359445572,0.07006936520338058,0.03931464999914169,0.3923423585684686,0.038906808753848526,-2.9377436337821696,0.03594144433736801,-0.38235384225845337,-0.9233167171478271,-21.645755767822266,-9.558975219726562,-35.440765380859375,high,-0.06341552734375,101.02572631835938,130.07662963867188,118.33092498779297,15.350298881530762,-20.478199005126953,-22.720703125,-29.56524658203125
0.002,-59,0.0026092529296875,-0.4207916259765625,-0.8608551025390625,-0.09663919359445572,0.07006936520338058,0.03931464999914169,0.3923423585684686,0.038906808753848526,-2.9377436337821696,0.03594144433736801,-0.38235384225845337,-0.9233167171478271,-21.645755767822266,-9.558975219726562,-35.440765380859375,high,-0.06341552734375,101.02572631835938,130.07662963867188,118.33092498779297,15.350298881530762,-20.478199005126953,-22.720703125,-29.56524658203125
0.004,-59,0.0026092529296875,-0.4207916259765625,-0.8608551025390625,-0.09663919359445572,0.07006936520338058,0.03931464999914169,0.3923423585684686,0.038906808753848526,-2.9377436337821696,0.03594144433736801,-0.38235384225845337,-0.9233167171478271,-21.645755767822266,-9.558975219726562,-35.440765380859375,high,-0.06341552734375,101.02572631835938,130.07662963867188,118.33092498779297,15.350298881530762,-20.478199005126953,-22.720703125,-29.56524658203125
0.004,-59,0.0026092529296875,-0.4207916259765625,-0.8608551025390625,-0.09663919359445572,0.07006936520338058,0.03931464999914169,0.3923423585684686,0.038906808753848526,-2.9377436337821696,0.03594144433736801,-0.38235384225845337,-0.9233167171478271,-21.645755767822266,-9.558975219726562,-35.440765380859375,high,-0.06341552734375,101.02572631835938,130.07662963867188,118.33092498779297,15.350298881530762,-20.478199005126953,-22.720703125,-29.56524658203125
0.005,-59,0.0026092529296875,-0.4207916259765625,-0.8608551025390625,-0.09663919359445572,0.07006936520338058,0.03931464999914169,0.3923423585684686,0.038906808753848526,-2.9377436337821696,0.03594144433736801,-0.38235384225845337,-0.9233167171478271,-21.645755767822266,-9.558975219726562,-35.440765380859375,high,-0.06341552734375,101.02572631835938,130.07662963867188,118.33092498779297,15.350298881530762,-20.478199005126953,-22.720703125,-29.56524658203125
0.025,-59,0.0026092529296875,-0.4207916259765625,-0.8608551025390625,-0.09663919359445572,0.07006936520338058,0.03931464999914169,0.3923423585684686,0.038906808753848526,-2.9377436337821696,0.03594144433736801,-0.38235384225845337,-0.9233167171478271,-21.645755767822266,-9.558975219726562,-35.440765380859375,high,-0.06341552734375,101.02572631835938,130.07662963867188,118.33092498779297,15.350298881530762,-20.478199005126953,-22.720703125,-29.56524658203125
0.028,-59,0.0026092529296875,-0.4207916259765625,-0.8608551025390625,-0.09663919359445572,0.07006936520338058,0.03931464999914169,0.3923423585684686,0.038906808753848526,-2.9377436337821696,0.03594144433736801,-0.38235384225845337,-0.9233167171478271,-21.645755767822266,-9.558975219726562,-35.440765380859375,high,-0.06341552734375,101.02572631835938,130.07662963867188,118.33092498779297,15.350298881530762,-20.478199005126953,-22.720703125,-29.56524658203125
0.121,-60,0.0026092529296875,-0.4207916259765625,-0.8608551025390625,-0.09663919359445572,0.07006936520338058,0.03931464999914169,0.3923423585684686,0.038906808753848526,-2.9377436337821696,0.03594144433736801,-0.38235384225845337,-0.9233167171478271,-21.645755767822266,-9.558975219726562,-35.440765380859375,high,-0.06341552734375,101.02572631835938,130.07662963867188,118.33092498779297,15.350298881530762,-20.478199005126953,-22.720703125,-29.56524658203125
0.219,-74,0.0026092529296875,-0.4207916259765625,-0.8608551025390625,-0.09663919359445572,0.07006936520338058,0.03931464999914169,0.3923423585684686,0.038906808753848526,-2.9377436337821696,0.03594144433736801,-0.38235384225845337,-0.9233167171478271,-21.645755767822266,-9.558975219726562,-35.440765380859375,high,-0.06341552734375,101.02572631835938,130.07662963867188,118.33092498779297,15.350298881530762,-20.478199005126953,-22.720703125,-29.56524658203125
0.221,-74,0.0026092529296875,-0.4207916259765625,-0.8608551025390625,-0.09663919359445572,0.07006936520338058,0.03931464999914169,0.3923423585684686,0.038906808753848526,-2.9377436337821696,0.03594144433736801,-0.38235384225845337,-0.9233167171478271,-21.645755767822266,-9.558975219726562,-35.440765380859375,high,-0.06341552734375,101.02572631835938,130.07662963867188,118.33092498779297,15.350298881530762,-20.478199005126953,-22.720703125,-29.56524658203125
